name,username,followers_count,listed_count,following,favorites,verified,default_profile,location,time_zone,statuses_count,description,geo_enabled,contributors_enabled,tweet_time,tweet_text,tweet_lat,tweet_long,tweet_source,tweet_in_reply_to_screen_name,tweet_direct_reply,tweet_retweet_status,tweet_retweet_count,tweet_favorite_count,tweet_hashtags,tweet_hashtags_count,tweet_urls,tweet_urls_count,tweet_user_mentions,tweet_user_mentions_count,tweet_media_type,tweet_contributors
Black Lives Matter,Blklivesmatter,273074,2163,657,2280,False,False,worldwide,,15273,BLM is an affirmation & embrace of the resistance & resilience of Black people. Founded by @osopepatrisse @opalayo @aliciagarza press@blacklivesmatter.com,True,False,2017-11-16 13:21:50,RT @BLM_Nashville: Meeting Between Nashville Police Chief And 'Justice For Jocques' Cancelled After Months Of Sparring https://t.co/3rv7gLR...,,,RoundTeam,,True,True,6,0,,0,,0,BLM_Nashville,1,,
Black Lives Matter,Blklivesmatter,273074,2163,657,2280,False,False,worldwide,,15273,BLM is an affirmation & embrace of the resistance & resilience of Black people. Founded by @osopepatrisse @opalayo @aliciagarza press@blacklivesmatter.com,True,False,2017-11-16 13:06:47,RT @BLMChi: Tonight!!! https://t.co/3mWoExqkpx,,,RoundTeam,,True,True,12,0,,0,,0,BLMChi,1,photo,
Black Lives Matter,Blklivesmatter,273074,2163,657,2280,False,False,worldwide,,15273,BLM is an affirmation & embrace of the resistance & resilience of Black people. Founded by @osopepatrisse @opalayo @aliciagarza press@blacklivesmatter.com,True,False,2017-11-16 07:00:31,RT @BLMSacramento: When @Mayor_Steinberg allocates money for @CalPeaceOfficer to train @SacPolice with 40 hours of training and there's no...,,,RoundTeam,,True,True,7,0,,0,,0,"BLMSacramento, Mayor_Steinberg, CalPeaceOfficer, SacPolice",4,,
Black Lives Matter,Blklivesmatter,273074,2163,657,2280,False,False,worldwide,,15273,BLM is an affirmation & embrace of the resistance & resilience of Black people. Founded by @osopepatrisse @opalayo @aliciagarza press@blacklivesmatter.com,True,False,2017-11-16 04:40:03,"RT @ausmalik: Much respect &amp; gratitude to all who participated in this review, spoke out tonight and have advocated continuous &amp; relentless...",,,RoundTeam,,True,True,35,0,,0,,0,ausmalik,1,,
Black Lives Matter,Blklivesmatter,273074,2163,657,2280,False,False,worldwide,,15273,BLM is an affirmation & embrace of the resistance & resilience of Black people. Founded by @osopepatrisse @opalayo @aliciagarza press@blacklivesmatter.com,True,False,2017-11-16 03:09:45,RT @LifeIsFunnyLA: Come out this Friday at 11-1pm in support of @BLMLA and families of folks killed by police to demand LA County DA Jackie...,,,RoundTeam,,True,True,26,0,,0,,0,"LifeIsFunnyLA, BLMLA",2,,
Black Lives Matter,Blklivesmatter,273074,2163,657,2280,False,False,worldwide,,15273,BLM is an affirmation & embrace of the resistance & resilience of Black people. Founded by @osopepatrisse @opalayo @aliciagarza press@blacklivesmatter.com,True,False,2017-11-16 01:19:23,"RT @sandela: .@philldmorgan: ""Police steal the imagination of our children. I hope you can imagine an education where all children feel saf...",,,RoundTeam,,True,True,34,0,,0,,0,"sandela, philldmorgan",2,,
Black Lives Matter,Blklivesmatter,273074,2163,657,2280,False,False,worldwide,,15273,BLM is an affirmation & embrace of the resistance & resilience of Black people. Founded by @osopepatrisse @opalayo @aliciagarza press@blacklivesmatter.com,True,False,2017-11-16 00:44:16,RT @BLMLA: ALL OUT Friday 11/17 11am - 211 W Temple. Stand with the families of those killed by police and... https://t.co/c0QhELcSCa,,,RoundTeam,,True,True,16,0,,0,https://t.co/c0QhELcSCa,1,BLMLA,1,,
Black Lives Matter,Blklivesmatter,273074,2163,657,2280,False,False,worldwide,,15273,BLM is an affirmation & embrace of the resistance & resilience of Black people. Founded by @osopepatrisse @opalayo @aliciagarza press@blacklivesmatter.com,True,False,2017-11-16 00:14:10,"RT @BLMSacramento: DONATE NOW &amp; REGULARLY
This work is costly and time consuming, our chapter members are volunteers, not paid servants. ht...",,,RoundTeam,,True,True,15,0,,0,,0,BLMSacramento,1,,
Black Lives Matter,Blklivesmatter,273074,2163,657,2280,False,False,worldwide,,15273,BLM is an affirmation & embrace of the resistance & resilience of Black people. Founded by @osopepatrisse @opalayo @aliciagarza press@blacklivesmatter.com,True,False,2017-11-16 00:04:08,"RT @sandela: black community member describes being searched by cops at in high schools, and later taken to the police station when they th...",,,RoundTeam,,True,True,115,0,,0,,0,sandela,1,,
Black Lives Matter,Blklivesmatter,273074,2163,657,2280,False,False,worldwide,,15273,BLM is an affirmation & embrace of the resistance & resilience of Black people. Founded by @osopepatrisse @opalayo @aliciagarza press@blacklivesmatter.com,True,False,2017-11-15 23:59:06,"RT @BLMSacramento: Let's talk about WHY those 40 hours of training weren't completed and who pocketed the money.

Show us your receipts and...",,,RoundTeam,,True,True,5,0,,0,,0,BLMSacramento,1,,
Black Lives Matter,Blklivesmatter,273074,2163,657,2280,False,False,worldwide,,15273,BLM is an affirmation & embrace of the resistance & resilience of Black people. Founded by @osopepatrisse @opalayo @aliciagarza press@blacklivesmatter.com,True,False,2017-11-15 23:44:04,"RT @BLMSacramento: Saturday, November 18th will be busy, but oh so worth it....let's talk about the great possibilities of REPARATIONS. 
ht...",,,RoundTeam,,True,True,9,0,,0,,0,BLMSacramento,1,,
Black Lives Matter,Blklivesmatter,273074,2163,657,2280,False,False,worldwide,,15273,BLM is an affirmation & embrace of the resistance & resilience of Black people. Founded by @osopepatrisse @opalayo @aliciagarza press@blacklivesmatter.com,True,False,2017-11-15 23:29:00,"RT @BLMSacramento: There is power in saying their names, lifting their memory and seeking justice.

#AdrieneLudd
#DazionFlenaugh
#JosephMan...",,,RoundTeam,,True,True,21,0,"AdrieneLudd, DazionFlenaugh",2,,0,BLMSacramento,1,,
Black Lives Matter,Blklivesmatter,273074,2163,657,2280,False,False,worldwide,,15273,BLM is an affirmation & embrace of the resistance & resilience of Black people. Founded by @osopepatrisse @opalayo @aliciagarza press@blacklivesmatter.com,True,False,2017-11-15 23:23:58,"RT @BLMSacramento: Click on the link for more information....this Saturday y'all. 

https://t.co/jQE9QG2qjm https://t.co/hifr4O1FNg",,,RoundTeam,,True,True,11,0,,0,"https://t.co/jQE9QG2qjm, https://t.co/hifr4O1FNg",2,BLMSacramento,1,,
Black Lives Matter,Blklivesmatter,273074,2163,657,2280,False,False,worldwide,,15273,BLM is an affirmation & embrace of the resistance & resilience of Black people. Founded by @osopepatrisse @opalayo @aliciagarza press@blacklivesmatter.com,True,False,2017-11-15 21:43:38,RT @DMVBlackLives: *CORRECTION* this occurred today around 1:30 PM. https://t.co/fuKjvs45ut,,,RoundTeam,,True,True,13,0,,0,https://t.co/fuKjvs45ut,1,DMVBlackLives,1,,
Black Lives Matter,Blklivesmatter,273074,2163,657,2280,False,False,worldwide,,15273,BLM is an affirmation & embrace of the resistance & resilience of Black people. Founded by @osopepatrisse @opalayo @aliciagarza press@blacklivesmatter.com,True,False,2017-11-15 21:28:35,RT @DMVBlackLives: BREAKING: Just viewed a video of @DCPoliceDept officers from the 7th District (per usual) brutalizing multiple Black men...,,,RoundTeam,,True,True,141,0,,0,,0,"DMVBlackLives, DCPoliceDept",2,,
Black Lives Matter,Blklivesmatter,273074,2163,657,2280,False,False,worldwide,,15273,BLM is an affirmation & embrace of the resistance & resilience of Black people. Founded by @osopepatrisse @opalayo @aliciagarza press@blacklivesmatter.com,True,False,2017-11-15 20:33:24,"RT @DMVBlackLives: Thankfully some of us are doing the WORK of change ""nice people"" like you are afraid to &amp; demonize to deflect from ackno...",,,RoundTeam,,True,True,8,0,,0,,0,DMVBlackLives,1,,
Black Lives Matter,Blklivesmatter,273074,2163,657,2280,False,False,worldwide,,15273,BLM is an affirmation & embrace of the resistance & resilience of Black people. Founded by @osopepatrisse @opalayo @aliciagarza press@blacklivesmatter.com,True,False,2017-11-15 20:23:21,"RT @DMVBlackLives: We got your point, it's not unique at all, which is the point you missed. The world is no different today, you're just b...",,,RoundTeam,,True,True,16,0,,0,,0,DMVBlackLives,1,,
Black Lives Matter,Blklivesmatter,273074,2163,657,2280,False,False,worldwide,,15273,BLM is an affirmation & embrace of the resistance & resilience of Black people. Founded by @osopepatrisse @opalayo @aliciagarza press@blacklivesmatter.com,True,False,2017-11-15 20:13:18,"RT @DMVBlackLives: BLM DC Open Houses are the third Tuesday of every month. Same place same time  Covenant Baptist Church UCC, 3845 S Capit...",,,RoundTeam,,True,True,16,0,,0,,0,DMVBlackLives,1,,
Black Lives Matter,Blklivesmatter,273074,2163,657,2280,False,False,worldwide,,15273,BLM is an affirmation & embrace of the resistance & resilience of Black people. Founded by @osopepatrisse @opalayo @aliciagarza press@blacklivesmatter.com,True,False,2017-11-15 20:13:18,RT @DMVBlackLives: But.... made the point to tell us you have a Black neice-in-law. How did you know she was Black if you don't see color?...,,,RoundTeam,,True,True,9,0,,0,,0,DMVBlackLives,1,,
Black Lives Matter,Blklivesmatter,273074,2163,657,2280,False,False,worldwide,,15273,BLM is an affirmation & embrace of the resistance & resilience of Black people. Founded by @osopepatrisse @opalayo @aliciagarza press@blacklivesmatter.com,True,False,2017-11-15 20:08:17,RT @DMVBlackLives: Please show us where we have ever done that? We're concerned with the violence we endure from the state. You do know any...,,,RoundTeam,,True,True,8,0,,0,,0,DMVBlackLives,1,,
Black Lives Matter,Blklivesmatter,273074,2163,657,2280,False,False,worldwide,,15273,BLM is an affirmation & embrace of the resistance & resilience of Black people. Founded by @osopepatrisse @opalayo @aliciagarza press@blacklivesmatter.com,True,False,2017-11-15 19:58:15,RT @DMVBlackLives: YOU TWEETED US to say you didn't agree. We didn't know we didn't get along till you said so. If we thought only Black Li...,,,RoundTeam,,True,True,18,0,,0,,0,DMVBlackLives,1,,
Black Lives Matter,Blklivesmatter,273074,2163,657,2280,False,False,worldwide,,15273,BLM is an affirmation & embrace of the resistance & resilience of Black people. Founded by @osopepatrisse @opalayo @aliciagarza press@blacklivesmatter.com,True,False,2017-11-15 19:53:13,"RT @DMVBlackLives: Great president = not racist? Racist/ fac sympathyzer then? We literally stand for the fact that ""Black Lives Matter"" wh...",,,RoundTeam,,True,True,5,0,,0,,0,DMVBlackLives,1,,
Black Lives Matter,Blklivesmatter,273074,2163,657,2280,False,False,worldwide,,15273,BLM is an affirmation & embrace of the resistance & resilience of Black people. Founded by @osopepatrisse @opalayo @aliciagarza press@blacklivesmatter.com,True,False,2017-11-15 19:53:13,RT @ukblm: 5 months yesterday.  https://t.co/YQzN4cOSpM,,,RoundTeam,,True,True,34,0,,0,https://t.co/YQzN4cOSpM,1,ukblm,1,,
Black Lives Matter,Blklivesmatter,273074,2163,657,2280,False,False,worldwide,,15273,BLM is an affirmation & embrace of the resistance & resilience of Black people. Founded by @osopepatrisse @opalayo @aliciagarza press@blacklivesmatter.com,True,False,2017-11-15 18:37:58,"RT @BLMSacramento: Join us this Saturday, November 18th as we stand with the families of those murdered by various local law enforcement ag...",,,RoundTeam,,True,True,18,0,,0,,0,BLMSacramento,1,,
Black Lives Matter,Blklivesmatter,273074,2163,657,2280,False,False,worldwide,,15273,BLM is an affirmation & embrace of the resistance & resilience of Black people. Founded by @osopepatrisse @opalayo @aliciagarza press@blacklivesmatter.com,True,False,2017-11-15 18:32:57,"RT @BLMSacramento: It's obvious that the right hand doesn't know what the left hand is doing, right @Mayor_Steinberg? @CalPeaceOfficer was...",,,RoundTeam,,True,True,4,0,,0,,0,"BLMSacramento, Mayor_Steinberg, CalPeaceOfficer",3,,
Black Lives Matter,Blklivesmatter,273074,2163,657,2280,False,False,worldwide,,15273,BLM is an affirmation & embrace of the resistance & resilience of Black people. Founded by @osopepatrisse @opalayo @aliciagarza press@blacklivesmatter.com,True,False,2017-11-15 18:17:54,RT @BLMSacramento: Let's keep the calls to the Sacramento Board of Supervisors going. A community Oversight Commission is what the Sacramen...,,,RoundTeam,,True,True,16,0,,0,,0,BLMSacramento,1,,
Black Lives Matter,Blklivesmatter,273074,2163,657,2280,False,False,worldwide,,15273,BLM is an affirmation & embrace of the resistance & resilience of Black people. Founded by @osopepatrisse @opalayo @aliciagarza press@blacklivesmatter.com,True,False,2017-11-15 15:57:25,"RT @LoveProtectOrg: This #BlackFriday, we take to the streets!  https://t.co/2OZrm9x0YI",,,RoundTeam,,True,True,19,0,BlackFriday,1,https://t.co/2OZrm9x0YI,1,LoveProtectOrg,1,,
Black Lives Matter,Blklivesmatter,273074,2163,657,2280,False,False,worldwide,,15273,BLM is an affirmation & embrace of the resistance & resilience of Black people. Founded by @osopepatrisse @opalayo @aliciagarza press@blacklivesmatter.com,True,False,2017-11-15 15:02:12,"RT @DMVBlackLives: I stand with anti-Trump protesters, whose trial starts today  #DefendJ20 https://t.co/0ps8gS0F7t",,,RoundTeam,,True,True,98,0,DefendJ20,1,https://t.co/0ps8gS0F7t,1,DMVBlackLives,1,,
Black Lives Matter,Blklivesmatter,273074,2163,657,2280,False,False,worldwide,,15273,BLM is an affirmation & embrace of the resistance & resilience of Black people. Founded by @osopepatrisse @opalayo @aliciagarza press@blacklivesmatter.com,True,False,2017-11-15 14:12:02,"RT @BLM_TO: Watching Black woman legislator Karen Bass read Jess Sessions to filth is the best care you'll need today
https://t.co/N74cjOAQ...",,,RoundTeam,,True,True,33,0,,0,,0,BLM_TO,1,,
Black Lives Matter,Blklivesmatter,273074,2163,657,2280,False,False,worldwide,,15273,BLM is an affirmation & embrace of the resistance & resilience of Black people. Founded by @osopepatrisse @opalayo @aliciagarza press@blacklivesmatter.com,True,False,2017-11-15 12:36:42,RT @LatinoNetworks: Judge rules in favor of FOP over disciplinary guidelines https://t.co/3MuhgvIygT via @suntimes @BLMChi,,,RoundTeam,,True,True,6,0,,0,https://t.co/3MuhgvIygT,1,"LatinoNetworks, Suntimes, BLMChi",3,,
Black Lives Matter,Blklivesmatter,273074,2163,657,2280,False,False,worldwide,,15273,BLM is an affirmation & embrace of the resistance & resilience of Black people. Founded by @osopepatrisse @opalayo @aliciagarza press@blacklivesmatter.com,True,False,2017-11-15 06:10:21,"RT @BLMSacramento: Steady lifting names, ain't nothing changed.

#RESTINPOWER 

#AdrieneLudd 
#MikelMcIntyre
#DesmondPhillips
#DazionFlenau...",,,RoundTeam,,True,True,26,0,"RESTINPOWER, AdrieneLudd, MikelMcIntyre, DesmondPhillips",4,,0,BLMSacramento,1,,
Black Lives Matter,Blklivesmatter,273074,2163,657,2280,False,False,worldwide,,15273,BLM is an affirmation & embrace of the resistance & resilience of Black people. Founded by @osopepatrisse @opalayo @aliciagarza press@blacklivesmatter.com,True,False,2017-11-14 23:44:04,"RT @BLM5280: ""People who have the lowest amount of money are forced to pay the most for basic services,"" Bullard said.

The... https://t.co...",,,RoundTeam,,True,True,40,0,,0,,0,BLM5280,1,,
Black Lives Matter,Blklivesmatter,273074,2163,657,2280,False,False,worldwide,,15273,BLM is an affirmation & embrace of the resistance & resilience of Black people. Founded by @osopepatrisse @opalayo @aliciagarza press@blacklivesmatter.com,True,False,2017-11-14 23:39:01,RT @BLMSacramento: This Sat 11/18 BLM Sac will be joining some of the families of victims who lost their lives to police brutality to deman...,,,RoundTeam,,True,True,30,0,,0,,0,BLMSacramento,1,,
Black Lives Matter,Blklivesmatter,273074,2163,657,2280,False,False,worldwide,,15273,BLM is an affirmation & embrace of the resistance & resilience of Black people. Founded by @osopepatrisse @opalayo @aliciagarza press@blacklivesmatter.com,True,False,2017-11-14 21:58:41,RT @BLMChi: Join us this #BlackFriday for a #DayofDefiance with @NAARPR https://t.co/pgBMtUNlWu,,,RoundTeam,,True,True,22,0,"BlackFriday, DayofDefiance",2,,0,"BLMChi, NAARPR",2,photo,
Black Lives Matter,Blklivesmatter,273074,2163,657,2280,False,False,worldwide,,15273,BLM is an affirmation & embrace of the resistance & resilience of Black people. Founded by @osopepatrisse @opalayo @aliciagarza press@blacklivesmatter.com,True,False,2017-11-14 21:53:40,"RT @BaburRealer: Join the #DayofDefiance  justice for
#LaquanMcDonalds #RonnieMan and Many other fallen ones in the hands of city politicia...",,,RoundTeam,,True,True,10,0,"DayofDefiance, LaquanMcDonalds, RonnieMan",3,,0,BaburRealer,1,,
Black Lives Matter,Blklivesmatter,273074,2163,657,2280,False,False,worldwide,,15273,BLM is an affirmation & embrace of the resistance & resilience of Black people. Founded by @osopepatrisse @opalayo @aliciagarza press@blacklivesmatter.com,True,False,2017-11-14 21:23:34,"RT @BLMChi: The grand jury &amp; prosecutor Patricia Holmes found no issue with the 86 missing minutes of CCTV footage, no issue with the remai...",,,RoundTeam,,True,True,58,0,,0,,0,BLMChi,1,,
Black Lives Matter,Blklivesmatter,273074,2163,657,2280,False,False,worldwide,,15273,BLM is an affirmation & embrace of the resistance & resilience of Black people. Founded by @osopepatrisse @opalayo @aliciagarza press@blacklivesmatter.com,True,False,2017-11-14 20:13:20,"RT @DMVBlackLives: BLM DC Open Houses are the third Tuesday of every month. Same place same time  Covenant Baptist Church UCC, 3845 S Capit...",,,RoundTeam,,True,True,15,0,,0,,0,DMVBlackLives,1,,
Black Lives Matter,Blklivesmatter,273074,2163,657,2280,False,False,worldwide,,15273,BLM is an affirmation & embrace of the resistance & resilience of Black people. Founded by @osopepatrisse @opalayo @aliciagarza press@blacklivesmatter.com,True,False,2017-11-14 20:13:20,"RT @BLMChi: The system wont hold itself accountable. 

As Frederick Douglass taught us, ""Power concedes nothing without demand. If there is...",,,RoundTeam,,True,True,42,0,,0,,0,BLMChi,1,,
Black Lives Matter,Blklivesmatter,273074,2163,657,2280,False,False,worldwide,,15273,BLM is an affirmation & embrace of the resistance & resilience of Black people. Founded by @osopepatrisse @opalayo @aliciagarza press@blacklivesmatter.com,True,False,2017-11-14 19:48:15,RT @BLMSacramento: WE'RE STILL ON THIS! CALL OUR BOARD OF SUPERVISORS &amp; MAKE YOUR DEMANDS TODAY! COMMUNITY OVERSIGHT IS AN ABSOLUTE MUST! h...,,,RoundTeam,,True,True,5,0,,0,,0,BLMSacramento,1,,
Black Lives Matter,Blklivesmatter,273074,2163,657,2280,False,False,worldwide,,15273,BLM is an affirmation & embrace of the resistance & resilience of Black people. Founded by @osopepatrisse @opalayo @aliciagarza press@blacklivesmatter.com,True,False,2017-11-14 19:28:10,"RT @BLMChi: For those keeping count, in the last 2 weeks:

1) Two investigators state Anita Alvarez doctored the dashcam footage of Ronald...",,,RoundTeam,,True,True,97,0,,0,,0,BLMChi,1,,
Black Lives Matter,Blklivesmatter,273074,2163,657,2280,False,False,worldwide,,15273,BLM is an affirmation & embrace of the resistance & resilience of Black people. Founded by @osopepatrisse @opalayo @aliciagarza press@blacklivesmatter.com,True,False,2017-11-14 19:13:08,RT @BLM5280: How America screwed its Black WW2 vets. https://t.co/WBk63P4JWT,,,RoundTeam,,True,True,17,0,,0,https://t.co/WBk63P4JWT,1,BLM5280,1,,
Black Lives Matter,Blklivesmatter,273074,2163,657,2280,False,False,worldwide,,15273,BLM is an affirmation & embrace of the resistance & resilience of Black people. Founded by @osopepatrisse @opalayo @aliciagarza press@blacklivesmatter.com,True,False,2017-11-14 18:32:59,"RT @DMVBlackLives: Emotional Emancipation Circle is TOMORROW (and every Wednesday) at Josephine Butler Parks Center 2437 15th Street NW, fr...",,,RoundTeam,,True,True,10,0,,0,,0,DMVBlackLives,1,,
Black Lives Matter,Blklivesmatter,273074,2163,657,2280,False,False,worldwide,,15273,BLM is an affirmation & embrace of the resistance & resilience of Black people. Founded by @osopepatrisse @opalayo @aliciagarza press@blacklivesmatter.com,True,False,2017-11-14 18:17:57,"RT @BLMChi: Just announced: No more indictments against cops in handling of Laquan McDonald shooting

This is why we ask you to join us on...",,,RoundTeam,,True,True,155,0,,0,,0,BLMChi,1,,
Black Lives Matter,Blklivesmatter,273074,2163,657,2280,False,False,worldwide,,15273,BLM is an affirmation & embrace of the resistance & resilience of Black people. Founded by @osopepatrisse @opalayo @aliciagarza press@blacklivesmatter.com,True,False,2017-11-14 18:12:55,"RT @ChipMitchell1: BREAKING: After 29 yrs in #Illinois prison in fatal arson fire, carpenter Arthur Brown to walk free today. @SAKimFoxx's...",,,RoundTeam,,True,True,45,0,Illinois,1,,0,"ChipMitchell1, SAKimFoxx",2,,
Black Lives Matter,Blklivesmatter,273074,2163,657,2280,False,False,worldwide,,15273,BLM is an affirmation & embrace of the resistance & resilience of Black people. Founded by @osopepatrisse @opalayo @aliciagarza press@blacklivesmatter.com,True,False,2017-11-14 18:12:55,"RT @KofiAdemola: #16ShotsAndACoverUp is still happening! Ex-Superintend McCarther on down covered up the execution of #LaquanMcDonald 
This...",,,RoundTeam,,True,True,26,0,"16ShotsAndACoverUp, LaquanMcDonald",2,,0,KofiAdemola,1,,
Black Lives Matter,Blklivesmatter,273074,2163,657,2280,False,False,worldwide,,15273,BLM is an affirmation & embrace of the resistance & resilience of Black people. Founded by @osopepatrisse @opalayo @aliciagarza press@blacklivesmatter.com,True,False,2017-11-14 17:17:44,"RT @BLMChi: We consider the knowledge of local community members essential to wellness, social justice and personal change. Join us Thursda...",,,RoundTeam,,True,True,12,0,,0,,0,BLMChi,1,,
Black Lives Matter,Blklivesmatter,273074,2163,657,2280,False,False,worldwide,,15273,BLM is an affirmation & embrace of the resistance & resilience of Black people. Founded by @osopepatrisse @opalayo @aliciagarza press@blacklivesmatter.com,True,False,2017-11-14 15:52:27,"RT @DMVBlackLives: Watching people behind Rep. Conyers as he questions the AG is giving us life right now. Also, Conyers said #ReclaimingMy...",,,RoundTeam,,True,True,15,0,,0,,0,DMVBlackLives,1,,
Black Lives Matter,Blklivesmatter,273074,2163,657,2280,False,False,worldwide,,15273,BLM is an affirmation & embrace of the resistance & resilience of Black people. Founded by @osopepatrisse @opalayo @aliciagarza press@blacklivesmatter.com,True,False,2017-11-14 15:17:20,"RT @BLMLA: ALL OUT! Tell Los Angeles Police Commission to represent the people, not rubber stamp police murder and corruption. TODAY 9am -...",,,RoundTeam,,True,True,27,0,,0,,0,BLMLA,1,,
Black Lives Matter,Blklivesmatter,273074,2163,657,2280,False,False,worldwide,,15273,BLM is an affirmation & embrace of the resistance & resilience of Black people. Founded by @osopepatrisse @opalayo @aliciagarza press@blacklivesmatter.com,True,False,2017-11-14 15:07:18,"RT @BaburRealer: Common, South Side megachurch backing plans for a new charter school https://t.co/POv83gTiyw 
How about support the public...",,,RoundTeam,,True,True,11,0,,0,https://t.co/POv83gTiyw,1,BaburRealer,1,,
Black Lives Matter,Blklivesmatter,273074,2163,657,2280,False,False,worldwide,,15273,BLM is an affirmation & embrace of the resistance & resilience of Black people. Founded by @osopepatrisse @opalayo @aliciagarza press@blacklivesmatter.com,True,False,2017-11-14 15:02:16,"RT @KofiAdemola: Who? Most I[?] know are still working in the hood, got felonies, struggling with homelessness, still very marginalized, bein...",,,RoundTeam,,True,True,7,0,,0,,0,KofiAdemola,1,,
Black Lives Matter,Blklivesmatter,273074,2163,657,2280,False,False,worldwide,,15273,BLM is an affirmation & embrace of the resistance & resilience of Black people. Founded by @osopepatrisse @opalayo @aliciagarza press@blacklivesmatter.com,True,False,2017-11-14 13:11:54,"RT @BLMSacramento: Top of the morning! This Saturday Nov 18th, BLM Sac is hosting a Reparations workshop. The US Govt has distributed repar...",,,RoundTeam,,True,True,11,0,,0,,0,BLMSacramento,1,,
Black Lives Matter,Blklivesmatter,273074,2163,657,2280,False,False,worldwide,,15273,BLM is an affirmation & embrace of the resistance & resilience of Black people. Founded by @osopepatrisse @opalayo @aliciagarza press@blacklivesmatter.com,True,False,2017-11-14 02:29:41,RT @BLMSacramento: Community support needed NOW https://t.co/ec8Aw8wmti,,,RoundTeam,,True,True,16,0,,0,https://t.co/ec8Aw8wmti,1,BLMSacramento,1,,
Black Lives Matter,Blklivesmatter,273074,2163,657,2280,False,False,worldwide,,15273,BLM is an affirmation & embrace of the resistance & resilience of Black people. Founded by @osopepatrisse @opalayo @aliciagarza press@blacklivesmatter.com,True,False,2017-11-14 01:14:26,RT @BLMSacramento: What if it was your loved one hunted down and shot by those YOU pay to serve  &amp; protect? What if it took over a yr to se...,,,RoundTeam,,True,True,67,0,,0,,0,BLMSacramento,1,,
Black Lives Matter,Blklivesmatter,273074,2163,657,2280,False,False,worldwide,,15273,BLM is an affirmation & embrace of the resistance & resilience of Black people. Founded by @osopepatrisse @opalayo @aliciagarza press@blacklivesmatter.com,True,False,2017-11-14 01:09:25,"RT @BLMLouisville: WE'RE HOSTING A SOCIAL MEDIA TRAINING 4 SOCIAL JUSTICE! 

JOIN US!! Jesenia from Mijente is on and teaching us graphic d...",,,RoundTeam,,True,True,19,0,,0,,0,BLMLouisville,1,,
Black Lives Matter,Blklivesmatter,273074,2163,657,2280,False,False,worldwide,,15273,BLM is an affirmation & embrace of the resistance & resilience of Black people. Founded by @osopepatrisse @opalayo @aliciagarza press@blacklivesmatter.com,True,False,2017-11-13 21:38:41,RT @GSUforBernie: Want to learn more about local gentrification &amp; displacement?  Find out ways to get involved &amp; fight back? Come out this...,,,RoundTeam,,True,True,19,0,,0,,0,GSUforBernie,1,,
Black Lives Matter,Blklivesmatter,273074,2163,657,2280,False,False,worldwide,,15273,BLM is an affirmation & embrace of the resistance & resilience of Black people. Founded by @osopepatrisse @opalayo @aliciagarza press@blacklivesmatter.com,True,False,2017-11-13 20:13:24,"RT @DMVBlackLives: BLM DC Open Houses are the third Tuesday of every month. Same place same time  Covenant Baptist Church UCC, 3845 S Capit...",,,RoundTeam,,True,True,19,0,,0,,0,DMVBlackLives,1,,
Black Lives Matter,Blklivesmatter,273074,2163,657,2280,False,False,worldwide,,15273,BLM is an affirmation & embrace of the resistance & resilience of Black people. Founded by @osopepatrisse @opalayo @aliciagarza press@blacklivesmatter.com,True,False,2017-11-13 18:30:32,The Provocateurs: Black Lives Matter Art + Culture presents in conjunction with the exhibition We Wanted a Revoluti... https://t.co/SHN3Y727RP,,,Twitter Web Client,,True,False,8,20,,0,https://t.co/SHN3Y727RP,1,,0,,
Black Lives Matter,Blklivesmatter,273074,2163,657,2280,False,False,worldwide,,15273,BLM is an affirmation & embrace of the resistance & resilience of Black people. Founded by @osopepatrisse @opalayo @aliciagarza press@blacklivesmatter.com,True,False,2017-11-13 17:47:54,"RT @BLMSacramento: A new day, a new opportunity to change the world!! Or, at least @SacCountyCA, for now. 

https://t.co/Ok0VhqoG3O",,,RoundTeam,,True,True,4,0,,0,https://t.co/Ok0VhqoG3O,1,"BLMSacramento, SacCountyCA",2,,
Black Lives Matter,Blklivesmatter,273074,2163,657,2280,False,False,worldwide,,15273,BLM is an affirmation & embrace of the resistance & resilience of Black people. Founded by @osopepatrisse @opalayo @aliciagarza press@blacklivesmatter.com,True,False,2017-11-13 17:02:45,"RT @BLMSacramento: #Justice4LorenzoCruz
@RocklinPolice have never given a believable story about Lorenzo's death. Officers Breanna Adams an...",,,RoundTeam,,True,True,6,0,Justice4LorenzoCruz,1,,0,"BLMSacramento, RocklinPolice",2,,
Black Lives Matter,Blklivesmatter,273074,2163,657,2280,False,False,worldwide,,15273,BLM is an affirmation & embrace of the resistance & resilience of Black people. Founded by @osopepatrisse @opalayo @aliciagarza press@blacklivesmatter.com,True,False,2017-11-13 15:57:32,"RT @BLMSacramento: #Justice4DesmondPhillips

Fire Officer Alex Fliehr, Officer Jeremy Gagnebin, and Sergeant Todd Lefkowitz of @ChicoPolice...",,,RoundTeam,,True,True,41,0,Justice4DesmondPhillips,1,,0,"BLMSacramento, ChicoPolice",2,,
Black Lives Matter,Blklivesmatter,273074,2163,657,2280,False,False,worldwide,,15273,BLM is an affirmation & embrace of the resistance & resilience of Black people. Founded by @osopepatrisse @opalayo @aliciagarza press@blacklivesmatter.com,True,False,2017-11-13 15:42:29,"RT @BLMSacramento: Black morning to you! 
Today is a perfect day for liberation ",,,RoundTeam,,True,True,10,0,,0,,0,BLMSacramento,1,,
